emp_id department salary promotion_last_5_years work_accident left tenure number_project avg_month_hours job_sat last_evaluation
2508 product_mng low No Yes No 2 3 256 93 97
2509 product_mng low No Yes No 3 5 141 83 89
2510 product_mng low No No No 2 4 186 58 75
2511 IT low No No No 3 3 258 76 50
2512 RandD low No No No 2 3 228 50 78
2513 RandD low No No No 4 5 205 22 81
2514 RandD low No No No 3 4 174 90 88
2515 RandD low No Yes No 4 3 155 70 63
2516 RandD low No No No 3 5 245 73 85
2517 marketing low No No No 3 3 271 84 87
2518 marketing medium No No No 4 5 184 55 63
2519 sales medium No No No 2 4 175 63 98
2520 accounting medium No No No 3 3 224 51 92
2521 support medium No No No 3 4 177 81 76
2522 technical medium No No No 3 4 268 80 96
2523 management medium No No No 3 4 208 99 97
2524 marketing medium No No No 2 5 219 90 87
2525 marketing medium No No No 5 5 128 65 67
2526 marketing medium No No No 3 3 273 75 75
2527 sales medium No No No 4 4 218 62 49
2528 sales medium No No No 3 5 230 61 63
2529 sales medium No No No 5 4 195 24 60
2530 sales high No Yes No 3 3 254 71 63
2531 sales low No No No 2 2 275 49 80
2532 sales medium No No No 2 3 162 44 66
2533 sales medium No No No 3 4 193 75 87
2534 sales medium No No No 4 3 239 74 84
2535 sales medium No No No 3 5 149 62 87
2536 sales low No No No 3 3 155 51 58
2537 sales low No No No 2 5 271 61 59
2538 sales low No No No 3 5 163 56 49
2539 sales low No No No 3 3 160 79 76
2540 sales low No No No 5 6 274 68 75
2541 sales low No No No 3 2 199 90 84
2542 sales low No No No 3 5 241 83 93
2543 sales low No No No 3 3 187 94 82
2544 sales low No Yes No 3 5 223 21 65
2545 sales low No No No 2 3 268 58 87
2546 accounting low No No No 3 6 169 52 38
2547 accounting low No No No 5 5 285 18 67
2548 accounting low No No No 3 5 254 94 91
2549 hr low No No No 4 3 208 69 50
2550 hr low No No No 3 4 218 65 83
2551 hr low No No No 3 2 187 46 62
2552 hr low No No No 3 4 256 72 62
2553 technical low No No No 3 6 278 30 37
2554 technical low No No No 2 4 204 51 51
2555 technical low No No No 2 3 108 43 75
2556 technical low No No No 2 3 226 56 94
2557 technical medium No No No 3 4 246 63 91
2558 technical medium No No No 3 5 260 61 55
2559 technical medium No No No 2 4 248 53 73
2560 technical medium No No No 3 3 132 87 75
2561 technical medium No No No 4 4 185 68 70
2562 technical medium No No No 2 3 269 78 84
2563 technical medium No No No 2 4 156 49 95
2564 support medium No No No 3 3 212 96 81
2565 support medium No No No 2 3 221 83 74
2566 support medium No No No 3 5 273 48 67
2567 support medium No Yes No 3 4 271 63 86
2568 support medium No No No 5 4 183 87 38
2569 support high No No No 6 4 271 21 90
2570 support low No No No 3 5 165 79 58
2571 support medium No No No 5 3 257 80 96
2572 support medium No No No 3 4 143 78 82
2573 support medium No No No 2 5 156 67 65
2574 support medium No Yes No 3 3 190 67 71
2575 technical low No No No 6 2 242 26 67
2576 technical low No No No 4 5 267 89 83
2577 technical low No No No 3 4 152 70 53
2578 management low No No No 4 5 136 51 48
2579 IT low No No No 3 3 157 53 88
2580 IT low No No No 3 4 281 76 51
2581 IT low No No No 2 5 208 86 93
2582 IT low No No No 3 5 152 63 96
2583 IT low No No No 3 5 271 58 86
2584 product_mng low No Yes No 3 4 163 58 83
2585 product_mng low No No No 3 4 136 90 82
2586 product_mng low No No No 2 4 233 79 57
2587 product_mng low No No No 4 4 221 80 74
2588 IT low No Yes No 2 2 189 53 65
2589 RandD low No No No 3 2 226 52 84
2590 RandD low No No No 3 5 201 82 59
2591 RandD low No No No 4 2 133 68 90
2592 RandD low No No No 2 3 173 21 61
2593 RandD low No Yes No 3 4 152 81 50
2594 RandD low No No No 4 3 256 57 90
2595 marketing low No Yes No 2 3 119 99 72
2596 sales medium No No No 3 4 207 90 100
2597 accounting medium No No No 3 3 189 76 64
2598 support medium No No No 2 4 172 56 92
2599 technical medium No Yes No 3 6 150 50 93
2600 management medium No No No 3 5 179 48 89
2601 marketing medium No No No 2 3 257 99 97
2602 marketing medium No No No 2 5 229 76 80
2603 marketing medium No No No 3 4 227 93 97
2604 sales medium No No No 3 4 140 99 78
2605 sales medium No No No 3 4 251 85 78
2606 sales medium No No No 3 4 137 63 95
2607 sales medium No Yes No 3 3 153 63 78
2608 sales high No No No 3 5 242 50 65
2609 sales low No No No 3 3 150 52 57
2610 sales medium No No No 3 3 247 63 99
2611 sales medium No No No 2 4 212 78 50
2612 sales medium No No No 3 3 234 98 53
2613 sales medium No No No 5 5 174 14 100
2614 sales low No No No 2 3 225 70 90
2615 sales low No No No 2 4 224 88 60
2616 sales low No No No 4 3 270 72 62
2617 sales low No No No 3 4 139 88 51
2618 sales low No No No 4 3 248 71 51
2619 sales low No No No 2 3 172 60 85
2620 sales low No Yes No 3 4 224 88 86
2621 sales low No No No 4 5 232 55 72
2622 sales low No Yes No 2 4 260 85 55
2623 accounting low No No No 4 2 117 84 51
2624 accounting low No Yes No 2 4 243 91 61
2625 accounting low No No No 2 4 202 82 62
2626 hr low No No No 4 2 168 60 91
2627 hr low No No No 3 5 194 89 71
2628 hr low No Yes No 4 4 219 60 97
2629 hr low No No No 3 4 207 64 52
2630 technical low No No No 3 4 177 93 88
2631 technical low No Yes No 2 3 239 81 99
2632 technical low No Yes No 3 4 165 31 49
2633 technical low No No No 2 4 225 68 69
2634 technical low No No No 2 3 212 78 59
2635 technical medium No No No 4 4 159 44 42
2636 technical medium No Yes No 2 4 233 64 93
2637 technical medium No No No 6 4 108 81 63
2638 technical medium No No No 3 3 214 50 49
2639 technical medium No No No 3 5 229 69 61
2640 technical medium No No No 3 4 223 77 75
2641 support medium No No No 3 4 178 69 56
2642 support medium No No No 2 4 246 87 68
2643 support medium No No No 3 4 145 85 91
2644 support medium No No No 4 4 224 83 83
2645 support medium No No No 3 3 259 68 51
2646 support medium No No No 2 4 207 78 65
2647 support high No No No 3 3 253 78 89
2648 support low No Yes No 2 4 196 93 68
2649 support medium No No No 3 3 240 54 75
2650 support medium No No No 3 3 255 76 56
2651 support medium No No No 2 3 139 40 72
2652 technical medium No No No 2 3 168 73 81
2653 technical low No No No 3 5 233 86 98
2654 technical low No No No 6 5 211 38 68
2655 management low No No No 3 5 114 71 48
2656 IT low No No No 2 5 202 58 97
2657 IT low No Yes No 3 3 177 67 59
2658 IT low No No No 4 4 233 55 76
2659 IT low No No No 2 2 111 76 98
2660 IT low No No No 3 3 178 70 82
2661 product_mng low No No No 4 4 204 66 46
2662 product_mng low No No No 3 3 272 96 72
2663 product_mng low No No No 4 4 157 60 77
2664 product_mng low No Yes No 3 5 229 54 94
2665 IT low No No No 3 5 202 85 90
2666 RandD low No No No 3 3 264 96 84
2667 RandD low No Yes No 3 3 256 86 62
2668 RandD low No No No 2 3 151 53 87
2669 RandD low No No No 3 3 251 91 95
2670 RandD low No No No 4 5 271 33 70
2671 RandD low No No No 2 4 274 75 73
2672 marketing low No No No 3 3 169 97 80
2673 sales low No Yes No 4 4 176 68 51
2674 accounting medium No No No 2 5 168 68 70
2675 support medium No No No 2 4 171 57 87
2676 technical medium No No No 3 4 214 87 90
2677 management medium No Yes No 2 5 224 50 91
2678 marketing medium No No No 4 3 191 76 59
2679 marketing medium No No No 4 5 96 79 61
2680 marketing medium No Yes No 6 6 217 17 90
2681 sales medium No Yes No 2 4 135 60 62
2682 sales medium No No No 3 3 226 89 67
2683 sales medium No No No 2 3 202 69 87
2684 sales medium No No No 6 2 180 68 85
2685 sales medium No No No 4 5 174 61 87
2686 sales high No No No 2 3 140 63 50
2687 sales low No No No 3 4 147 50 96
2688 sales medium No Yes No 3 2 263 49 74
2689 sales medium No No No 5 5 261 83 55
2690 sales medium No Yes No 2 2 176 59 71
2691 sales medium No No No 5 2 98 75 93
2692 sales low No Yes No 3 3 192 66 48
2693 sales low No No No 3 4 157 68 51
2694 sales low No No No 3 5 230 73 58
2695 sales low No Yes No 2 4 192 98 53
2696 sales low No No No 3 3 161 86 65
2697 sales low No No No 3 3 176 50 55
2698 sales low No No No 3 3 216 76 76
2699 sales low No No No 2 4 176 30 47
2700 accounting low No Yes No 5 3 276 30 86
2701 accounting low No Yes No 3 3 174 64 59
2702 accounting low No No No 2 3 106 59 75
2703 hr low No No No 3 4 154 85 63
2704 hr low No No No 5 3 271 76 93
2705 hr low No No No 2 5 246 63 50
2706 hr low No Yes No 2 4 264 65 86
2707 technical low No No No 2 3 197 43 68
2708 technical low No No No 2 4 165 83 56
2709 technical low No No No 2 4 218 49 77
2710 technical low No No No 2 3 203 67 73
2711 technical low No Yes No 6 2 107 90 47
2712 technical low No No No 2 3 179 83 96
2713 technical medium No No No 3 5 264 92 84
2714 technical medium No No No 3 5 154 83 70
2715 technical medium No Yes No 3 4 167 64 55
2716 technical medium No Yes No 3 4 158 93 97
2717 technical medium No Yes No 3 4 227 60 87
2718 support medium No No No 2 3 230 74 69
2719 support medium No No No 5 5 143 56 75
2720 support medium No No No 3 4 142 61 77
2721 support medium No No No 4 4 184 63 62
2722 support medium No No No 4 5 169 24 62
2723 support medium No Yes No 4 5 218 17 56
2724 support medium No No No 3 2 121 46 64
2725 support high No No No 4 4 251 68 48
2726 support low No No No 6 2 192 68 60
2727 support medium No No No 5 6 227 16 71
2728 support medium No No No 5 6 140 15 56
2729 technical medium No No No 2 3 152 55 49
2730 technical medium No No No 4 4 202 72 66
2731 technical low No No No 4 2 219 91 89
2732 management low No No No 4 4 248 30 91
2733 IT low No No No 2 5 203 56 68
2734 IT low No No No 3 3 255 94 94
2735 IT low No No No 3 5 177 82 63
2736 IT low No No No 3 5 185 66 86
2737 IT low No Yes No 6 4 101 74 64
2738 product_mng low No No No 3 3 246 63 50
2739 product_mng low No No No 2 6 220 65 42
2740 product_mng low No No No 2 3 145 56 81
2741 product_mng low No No No 5 6 194 32 73
2742 IT low No No No 2 4 241 80 90
2743 RandD low No No No 4 6 175 34 87
2744 RandD low No No No 2 5 149 62 71
2745 RandD low No No No 2 3 253 50 86
2746 RandD low No No No 3 5 218 58 98
2747 RandD low No No No 3 2 263 94 90
2748 RandD low No Yes No 3 4 247 67 99
2749 marketing low No No No 4 6 148 20 74
2750 sales low No No No 2 5 162 91 59
2751 accounting low No No No 4 2 255 91 67
2752 support medium No Yes No 3 3 191 78 87
2753 technical medium No Yes No 4 3 217 82 55
2754 management medium No No No 3 3 201 54 96
2755 marketing medium No No No 3 3 253 53 81
2756 marketing medium No Yes No 5 4 122 47 55
2757 marketing medium No No No 3 3 269 87 50
2758 sales medium No No No 3 4 161 50 68
2759 sales medium No No No 2 3 156 59 83
2760 sales medium No No No 3 3 173 89 69
2761 sales medium No Yes No 3 4 152 54 49
2762 sales medium No No No 3 3 145 62 85
2763 sales medium No No No 3 3 248 91 85
2764 sales high No No No 2 2 184 84 99
2765 sales low No Yes No 2 4 232 69 65
2766 sales medium No No No 2 3 162 76 63
2767 sales medium No No No 3 4 269 80 54
2768 sales medium No No No 3 5 108 40 47
2769 sales medium No Yes No 3 3 248 80 99
2770 sales low No No No 5 2 122 76 40
2771 sales low No Yes No 2 4 273 55 90
2772 sales low No No No 6 3 285 98 63
2773 sales low No No No 3 4 227 54 56
2774 sales low No Yes No 2 4 248 63 56
2775 sales low No No No 3 3 257 88 63
2776 sales low No No No 3 5 194 50 95
2777 accounting low No No No 3 3 253 52 72
2778 accounting low No No No 3 4 141 89 95
2779 accounting low No No No 3 4 199 55 90
2780 hr low No No No 2 3 143 51 81
2781 hr low No No No 3 5 244 35 52
2782 hr low No No No 2 5 173 54 71
2783 hr low No No No 3 4 186 72 84
2784 technical low No No No 3 2 247 61 93
2785 technical low No No No 4 3 218 17 93
2786 technical low No No No 2 3 140 71 88
2787 technical low No No No 2 4 166 88 52
2788 technical low No No No 2 3 216 48 100
2789 technical low No No No 3 6 235 16 97
2790 technical low No No No 3 3 188 62 72
2791 technical medium No No No 2 3 143 59 47
2792 technical medium No No No 4 4 198 14 90
2793 technical medium No No No 3 4 148 96 92
2794 technical medium No No No 4 6 101 96 42
2795 support medium No Yes No 6 4 249 13 89
2796 support medium No Yes No 3 5 249 64 61
2797 support medium No Yes No 2 5 198 64 67
2798 support medium No Yes No 3 3 202 57 72
2799 support medium No No No 3 3 176 49 100
2800 support medium No No No 2 4 133 89 79
2801 support medium No No No 2 5 238 94 75
2802 support medium No No No 4 2 181 51 58
2803 support high No No No 3 5 242 80 85
2804 support low No Yes No 2 4 185 74 51
2805 support medium No Yes No 3 4 237 66 85
2806 technical medium No No No 3 5 244 66 99
2807 technical medium No No No 4 3 178 59 62
2808 technical medium No No No 3 3 164 91 57
2809 management low No Yes No 4 5 189 83 98
2810 IT low No No No 2 3 212 50 91
2811 IT low No No No 3 4 233 69 97
2812 IT low No No No 3 5 268 87 91
2813 IT low No No No 2 2 155 37 43
2814 IT low No No No 3 4 257 90 98
2815 product_mng low No No No 5 4 254 68 41
2816 product_mng low No Yes No 3 4 143 93 63
2817 product_mng low No No No 2 3 225 95 45
2818 product_mng low No Yes No 2 4 223 99 100
2819 IT low No No No 6 2 101 64 90
2820 RandD low No No No 6 2 159 96 37
2821 RandD low No No No 2 5 141 92 54
2822 RandD low No Yes No 5 5 147 22 52
2823 RandD low No Yes No 3 5 252 82 99
2824 RandD low No No No 3 3 196 75 89
2825 RandD low No No No 3 6 244 20 89
2826 marketing low No No No 3 3 142 64 73
2827 sales low No No No 4 4 155 62 90
2828 accounting low No No No 2 3 219 73 59
2829 support low No No No 4 3 213 52 51
2830 technical medium No No No 3 5 263 63 67
2831 management medium No No No 3 4 274 84 92
2832 marketing medium No No No 3 3 140 49 96
2833 marketing medium No No No 2 4 176 54 78
2834 marketing medium No No No 2 4 206 52 78
2835 sales medium No No No 6 6 223 66 63
2836 sales medium No Yes No 6 2 231 73 41
2837 sales medium No No No 3 3 250 54 64
2838 sales medium No No No 4 5 266 72 68
2839 sales medium No Yes No 3 4 247 75 64
2840 sales medium No No No 2 3 189 77 57
2841 sales medium No No No 5 5 227 42 94
2842 sales high No No No 4 4 127 13 69
2843 sales low No No No 5 5 204 73 88
2844 sales medium No No No 3 5 137 50 95
2845 sales medium No Yes No 3 4 265 92 62
2846 sales medium No No No 2 3 135 73 66
2847 sales medium No No No 3 2 126 74 38
2848 sales low No No No 2 3 189 76 78
2849 sales low No Yes No 4 3 207 53 92
2850 sales low No No No 3 3 134 65 72
2851 sales low No No No 2 4 203 91 85
2852 sales low No Yes No 3 5 222 69 76
2853 sales low No No No 2 3 232 56 66
2854 accounting low No No No 5 4 267 55 81
2855 accounting low No No No 3 5 131 74 50
2856 accounting low No No No 4 3 155 86 86
2857 hr low No No No 3 3 232 82 74
2858 hr low No No No 5 3 137 35 80
2859 hr low No No No 4 4 136 93 99
2860 hr low No No No 2 3 237 55 77
2861 technical low No No No 3 4 190 99 68
2862 technical low No Yes No 3 4 144 91 89
2863 technical low No No No 3 6 194 24 65
2864 technical low No No No 2 3 186 77 67
2865 technical low No No No 3 3 218 64 66
2866 technical low No Yes No 2 5 260 58 76
2867 technical low No No No 4 4 200 65 99
2868 technical low No No No 3 3 140 44 68
2869 technical medium No No No 3 2 156 59 75
2870 technical medium No Yes No 3 3 193 99 56
2871 technical medium No No No 3 4 145 75 79
2872 support medium No No No 2 4 217 77 49
2873 support medium No No No 3 4 162 85 64
2874 support medium No No No 4 5 182 77 93
2875 support medium No No No 3 3 221 54 95
2876 support medium No No No 2 4 208 69 82
2877 support medium No No No 3 5 161 66 65
2878 support medium No No No 3 4 269 51 65
2879 support medium No No No 3 4 155 74 59
2880 support medium No No No 3 3 110 55 72
2881 support high No No No 3 3 154 65 84
2882 support low No No No 4 6 213 20 77
2883 technical medium No No No 3 5 248 92 94
2884 technical medium No No No 3 3 202 57 60
2885 technical medium No No No 6 2 251 75 78
2886 management medium No No No 2 3 239 68 84
2887 IT low No No No 3 3 203 97 70
2888 IT low No Yes No 5 4 184 79 48
2889 IT low No Yes No 3 4 203 66 75
2890 IT low No Yes No 2 3 214 96 69
2891 IT low No No No 3 4 161 73 69
2892 product_mng low No No No 2 5 234 29 58
2893 product_mng low No No No 2 3 151 58 56
2894 product_mng low No No No 3 4 149 72 58
2895 product_mng low No No No 3 4 240 94 87
2896 IT low No No No 2 5 140 48 56
2897 RandD low No No No 2 3 187 60 99
2898 RandD low No Yes No 2 5 156 97 58
2899 RandD low No No No 4 4 250 74 41
2900 RandD low No No No 2 3 165 97 61
2901 RandD low No Yes No 3 5 260 88 67
2902 marketing low No No No 3 3 274 50 70
2903 sales low No No No 3 4 160 93 98
2904 accounting low No Yes No 4 5 280 30 70
2905 support low No No No 3 3 142 69 53
2906 technical low No No No 2 2 155 69 90
2907 management low No No No 2 4 167 53 67
2908 marketing medium No No No 3 3 263 32 80
2909 marketing medium No No No 4 3 259 73 75
2910 marketing medium No No No 3 4 223 77 61
2911 sales medium No No No 5 6 123 59 81
2912 sales medium No No No 3 5 226 19 51
2913 sales medium No No No 2 3 270 78 95
2914 sales medium No No No 3 3 139 84 74
2915 sales medium No No No 2 5 241 65 77
2916 sales medium No No No 6 2 160 38 43
2917 sales medium No No No 5 3 258 12 47
2918 sales medium No No No 5 5 106 74 81
2919 sales medium No No No 2 4 171 67 82
2920 sales high No No No 3 3 186 50 79
2921 sales low No Yes No 5 6 214 99 39
2922 sales medium No No No 3 4 240 79 89
2923 sales medium No No No 3 4 164 72 51
2924 sales medium No No No 3 4 232 83 57
2925 sales medium No No No 2 5 242 69 55
2926 sales low No No No 3 5 222 50 89
2927 sales low No Yes No 2 3 139 82 84
2928 sales low No No No 3 4 272 68 56
2929 sales low No No No 2 4 262 82 69
2930 accounting low No No No 3 2 249 32 81
2931 accounting low No No No 3 4 219 93 86
2932 accounting low No No No 5 4 208 42 73
2933 hr low No No No 6 3 166 22 44
2934 hr low No No No 3 3 174 56 88
2935 hr low No No No 3 4 225 77 75
2936 hr low No Yes No 6 2 116 29 48
2937 technical low No No No 2 3 219 97 65
2938 technical low No No No 2 4 196 91 70
2939 technical low No Yes No 3 4 210 52 67
2940 technical low No No No 3 2 219 54 64
2941 technical low No No No 3 3 197 54 98
2942 technical low No No No 6 2 102 67 52
2943 technical low No No No 4 3 186 72 85
2944 technical low No No No 2 4 224 68 51
